assigned_to,nr,extractors_first_name,extractors_last_name,preprint_id,preprint_doi,preprint_title,submitting_author,submitting_author_country,submitting_author_first_publication_year,taxa_being_studied,data_link_preprint,code_link_preprint,number_of_citations_preprint,pci_recommendation_preprint,publication_doi,publication_journal,publication_date,publication_title_changed,number_of_citations_article,current_version,data_link_article,code_link_article,publisher_doi,preprint_published_date,total_authors,time_between_preprint_and_pub_days,postprint,plants,algi,fungi,microorganisms,invertebrates,vertebrates,type_of_preprint,data_link_preprint_cleaned,code_link_preprint_cleaned,data_link_article_cleaned,code_link_article_cleaned,check_completed,check_comment
coralie williams,1084,natalie,van dis,5732,https://doi.org/10.32942/x25g68,a comprehensive assessment of verticillium wilt of potato: present status and future prospective,prodipto bishnu angon,bangladesh,2021,plants,NA,NA,0,no,https://doi.org/10.33687/phytopath.012.02.4647,international journal of phytopathology,29/8/2023,no,0,2,NA,NA,NA,NA,NA,NA,preprint,1,0,0,0,0,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
coralie williams,1085,natalie,van dis,5403,https://doi.org/10.32942/x2vg6g,the power and pitfalls of amino acid carbon stable isotopes for tracing the use and fate of basal resources in food webs,matthew r. d. cobain,ireland,2018,basal resources/amino acids,https://dx.doi.org/10.6084/m9.figshare.22852355,NA,0,no,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,0,reviews and meta-analyses,yes,no,not applicable,not applicable,yes,
coralie williams,1086,natalie,van dis,5743,https://doi.org/10.32942/x21s4c,the need of decoding life for taking care of biodiversity and the sustainable use of nature in the anthropocene - a faroese perspective,svein-ole mikalsen,faroe islands (the),1987,eukaryotes,NA,NA,0,no,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,0,methods papers,not applicable,not applicable,not applicable,not applicable,yes,
coralie williams,1087,natalie,van dis,5744,https://doi.org/10.32942/x2x01c,stryper: an open source macos application for microsatellite genotyping,jean peccoud,france,2008,microsatellite markers,NA,https://github.com/jeanlain/stryper,0,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,0,methods papers,not applicable,yes,not applicable,not applicable,yes,
coralie williams,1088,natalie,van dis,5745,https://doi.org/10.32942/x2ng6m,abiotic environmental factors driving the biomass and community structure of soil bacteria in an arid region,juha m. alatalo,qatar,1995,microorganisms,https://www.ncbi.nlm.nih.gov/bioproject/?term=prjna944243,none,1,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,preprint,0,0,0,1,0,0,research article,no,no,not applicable,not applicable,yes,"a BioProject code was provided for raw data, but it is empty, as such I kept ""no"" for data_link_preprint:  https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA944243"
coralie williams,1089,natalie,van dis,5753,https://doi.org/10.32942/x2hs4q,assessing risk of ecosystem collapse in a changing climate,jessica a. rowland,australia,2017,ecosystems,NA,NA,0,no,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,0,opinion,not applicable,not applicable,not applicable,not applicable,yes,
coralie williams,1090,natalie,van dis,5730,https://doi.org/10.32942/x2f011,"sources, effects and present perspectives of heavy metals contamination: soil, plants and human food chain",prodipto bishnu angon,bangladesh,2021,"plants, microorganisms, vertebrates",NA,NA,1,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,preprint,1,0,0,1,0,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
coralie williams,1091,natalie,van dis,5761,https://doi.org/10.32942/x2888w,the puzzle of leadership: the interplay between individual traits and coordination mechanisms,kasper feliks hlebowicz,australia,2016,"invertebrates, vertebrates",NA,NA,0,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,1,1,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
coralie williams,1092,natalie,van dis,5763,https://doi.org/10.32942/x2d023,reply to: recognizing and marshalling the pre-publication error correction potential of open data for more reproducible science,ilias berberi,canada,2019,open science,NA,NA,0,no,https://doi.org/10.1038/s41559-023-02142-5,nature ecology and evolution,31/7/2023,no,0,1,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,0,comment,not applicable,not applicable,not applicable,not applicable,yes,
coralie williams,1093,natalie,van dis,5771,https://doi.org/10.32942/x24g7b,the unfulfilled potential of dogs in studying behavioural evolution during the anthropocene,christina hansen wheat,sweden,2018,vertebrates,NA,NA,1,no,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,1,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
coralie williams,1094,natalie,van dis,5776,https://doi.org/10.32942/x20s3p,paws for thought: impacts of animal husbandry on tundra greening in high arctic svalbard,elise gallois,united kingdom,2020,plants,https://github.com/elisegallois/svalbarddoghub/,https://github.com/elisegallois/svalbarddoghub/,0,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,preprint,1,0,0,0,0,0,research article,yes,yes,not applicable,not applicable,yes,
coralie williams,1095,natalie,van dis,5782,https://doi.org/10.32942/x2w02f,botany and geogenomics: constraining geological hypotheses with large-scale genetic data derived from plants,ana maria bedoya,united states of america,2015,plants,NA,NA,1,no,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,preprint,1,0,0,0,0,0,opinion,not applicable,not applicable,not applicable,not applicable,yes,
coralie williams,1096,natalie,van dis,6003,https://doi.org/10.32942/x2s02h,additional notes on the taxonomy of parakeelya hershk. (montiaceae),mark alan hershkovitz,chile,1991,plants,NA,NA,0,no,https://www.ijsdr.org/viewpaperforall.php?paper=IJSDR2309017,international journal of scientific development and research,1/9/2023,no,0,3,NA,NA,NA,NA,NA,NA,preprint,1,0,0,0,0,0,other,not applicable,not applicable,not applicable,not applicable,yes,"I found a published article but without a DOI, not sure if it can be trusted? https://www.ijsdr.org/viewpaperforall.php?paper=IJSDR2309017"
coralie williams,1097,natalie,van dis,6008,https://doi.org/10.32942/x2hg7r,"evolution of competitive ability and the response to nutrient availability: a resurrection study with the calcareous grassland herb, leontodon hispidus",pascal karitter,germany,2019,plants,none,none,0,no,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,preprint,1,0,0,0,0,0,research article,no,no,not applicable,not applicable,yes,
coralie williams,1098,natalie,van dis,6009,https://doi.org/10.32942/x2cp5t,citizen science as a valuable tool for environmental review,corey t callaghan,united states of america,2015,environmental review,none,none,0,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,0,reviews and meta-analyses,no,no,not applicable,not applicable,yes,
coralie williams,1099,natalie,van dis,5801,https://doi.org/10.32942/x2r887,feedback loops drive ecological succession; towards a unified conceptual framework,michiel van breugel,singapore,2006,plants,NA,NA,0,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,preprint,1,0,0,0,0,0,opinion,not applicable,not applicable,not applicable,not applicable,yes,
coralie williams,1100,natalie,van dis,5802,https://doi.org/10.32942/x2mk6b,the feeding apparatus of ants: an overview of structure and function,adrian richter,japan,2017,invertebrates,https://zenodo.org/record/4623822,none,0,no,https://doi.org/10.1098/rstb.2022.0556,philosophical transactions of the royal society b: biological sciences,16/10/2023,no,1,3,https://zenodo.org/record/4623822,none,NA,NA,NA,NA,preprint,0,0,0,0,1,1,research article,yes,not applicable,yes,not applicable,yes,data links: https://zenodo.org/record/4623822 and  https://zenodo.org/record/3786977
coralie williams,1101,natalie,van dis,5792,https://doi.org/10.32942/x2gs31,on the use of individual-based models in predictive plant ecology,christian damgaard,denmark,1992,plants,NA,NA,0,no,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,preprint,1,0,0,0,0,0,opinion,not applicable,not applicable,not applicable,not applicable,yes,
coralie williams,1102,natalie,van dis,5811,https://doi.org/10.32942/x2c31f,caspedia database: a functional classification system for class 2 crispr-cas enzymes,benjamin a adler,united states of america,2013,crispr-cas enzymes,http://caspedia.org,none,1,no,https://doi.org/10.1093/nar/gkad890,nucleic acids research,27/10/2023,no,0,1,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,0,methods papers,not applicable,not applicable,not applicable,not applicable,yes,not sure if data or code link is applicable as the paper is presenting a database tool: http://caspedia.org/phylogeny_viewer.html
coralie williams,1103,natalie,van dis,5819,https://doi.org/10.32942/x2788k,daisiemainland: an r package for simulating an island-mainland system for macroevolution on islands,joshua w. lambert,netherlands,2018,r package,https://github.com/joshwlambert/daisiemainland,https://github.com/joshwlambert/daisiemainland,0,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,0,methods papers,yes,yes,not applicable,not applicable,yes,
coralie williams,1104,natalie,van dis,5449,https://doi.org/10.32942/x22308,welcoming more participation in open data science for the oceans,alexa fredston,united states of america,2013,marine open science,NA,NA,0,no,https://doi.org/10.1146/annurev-marine-041723-094741,annual review of marine science,7/7/2023,no,0,1,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
coralie williams,1105,wilco,verberk,6012,https://doi.org/10.32942/x2n59n,the ecomorphological diversity of amazonian stream fishes is constrained by phylogenetic relationships,bruno eleres soares,canada,2011,vertebrates,https://zenodo.org/records/6329980,https://zenodo.org/records/6329980,0,no,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,1,research article,yes,yes,not applicable,not applicable,yes,link to data and code provided on preprint page: https://zenodo.org/records/6329980
coralie williams,1106,wilco,verberk,5982,https://doi.org/10.32942/x25599,new horizons for comparative studies and meta-analyses,patrice pottier,australia,2018,this is a review about comparative studies and meta-analyses and as such does not cover specific groups of organisms,NA,NA,0,no,NA,NA,NA,NA,NA,3,null,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,0,reviews and meta-analyses,yes,yes,not applicable,not applicable,yes,link to data and code provided on preprint page: https://szymekdr.github.io/meta_comparative_analysis/
coralie williams,1107,wilco,verberk,5964,https://doi.org/10.32942/x2p59z,functional trait dataset of benthic macroinvertebrates in south korean streams,sagar adhurya,korea,2015,invertebrates,t  https://doi.org/10.6084/m9.figshare.22010822.v2,none,0,no,https://doi.org/10.1038/s41597-023-02678-y,scientific data,28/11/2023,no,0,1,null,NA,NA,NA,NA,NA,preprint,0,0,0,0,1,1,research article,yes,not applicable,yes,not applicable,yes,data link that is provided in both preprint and manuscript: https://doi.org/10.6084/m9.figshare.22010822
coralie williams,1108,wilco,verberk,5952,https://doi.org/10.32942/x29w3h,sources of confusion in global biodiversity trends,maëlys louise boënnec,france,NA,"plants, invertebrates, vertebrates",https://github.com/maelysboennec/sources-of-confusion-in-global-biodiversity-trends,https://github.com/maelysboennec/sources-of-confusion-in-global-biodiversity-trends,0,no,NA,NA,NA,NA,NA,5,null,NA,NA,NA,NA,NA,preprint,1,0,0,0,1,1,reviews and meta-analyses,yes,yes,not applicable,not applicable,yes,the first version of the preprint did not include the github link
coralie williams,1109,wilco,verberk,5037,https://doi.org/10.32942/x2xs32,use it: uniformly sampling pseudo-absences within the environmental space for applications in habitat suitability models,daniele da re,belgium,2016,model-simulated taxa,NA,https://github.com/danddr/use_paper,2,no,https://doi.org/10.1111/2041-210X.14209,methods in ecology and evolution,4/10/2023,no,NA,3,null,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,0,methods papers,yes,yes,yes,yes,yes,
coralie williams,1110,wilco,verberk,4825,https://doi.org/10.32942/x2c302,use of airborne laser scanning to assess effects of understorey vegetation structure on nest-site selection and breeding performance in an australian passerine bird,richard s. turner,australia,2022,vertebrates,https://doi.org/10.6084/m9.figshare.21743402,https://doi.org/10.6084/m9.figshare.21743402,0,no,https://doi.org/10.1002/rse2.342,remote sensing in ecology and conservation,28/5/2023,no,0,2,https://doi.org/10.6084/m9.figshare.21743402,https://doi.org/10.6084/m9.figshare.21743402,NA,NA,NA,NA,preprint,0,0,0,0,0,1,research article,yes,yes,yes,yes,yes,
coralie williams,1111,wilco,verberk,4686,https://doi.org/10.32942/x2pp47,heritability and developmental plasticity of growth in an oviparous lizard,daniel w.a. noble,australia,2007,vertebrates,https://bit.ly/2uy72id,https://bit.ly/2uy72id,0,no,https://doi.org/10.1038/s41437-023-00660-3,heredity,15/11/2023,no,0,3,null,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,1,research article,yes,yes,yes,yes,yes,data and code provided in the following link in both preprint and article: https://bit.ly/2Uy72id
coralie williams,1112,wilco,verberk,4724,https://doi.org/10.32942/x24s3x,morphological plasticity in a caddisfly that co-occurs in lakes and streams,christine ann parisek,united states of america,2019,invertebrates,http://dx.doi.org/10.5883/ds-limneph,none,0,no,https://doi.org/10.1086/725455,freshwater science,10/5/2023,yes,1,3,https://doi.org/10.5883/ds-limneph,https://doi.org/10.5281/zenodo.7793529,NA,NA,NA,NA,preprint,0,0,0,0,1,1,research article,no,no,yes,yes,yes,"title of the first version of the preprint: ""High cryptic diversity in a caddisfly that co-occurs in lakes and streams"""
coralie williams,1113,wilco,verberk,4734,https://doi.org/10.32942/x21019,a tale of two genomes: what drives mitonuclear discordance in asexual lineages of a freshwater snail?,maurine neiman,united states of america,2004,invertebrates,NA,NA,0,no,https://doi.org/10.1002/bies.202200234,bioessays,7/4/2023,no,0,1,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,1,0,reviews and meta-analyses,yes,not applicable,yes,not applicable,yes,data provided in preprint and in article: https://datadryad.org/stash/dataset/doi:10.5061/dryad.j18pv
coralie williams,1114,wilco,verberk,4738,https://doi.org/10.32942/x2ms38,quantifying uncertainties of ecological forecasting under climate change,xin chen,united states of america,2011,model simulations not applied to any specific type of organism,https://github.com/xinxxxin/quantifying-uncertainties-of-ecological-forecasting-under-climate-change,https://github.com/xinxxxin/quantifying-uncertainties-of-ecological-forecasting-under-climate-change,0,no,NA,NA,NA,NA,NA,1,null,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,0,methods papers,yes,yes,not applicable,not applicable,yes,
coralie williams,1115,wilco,verberk,3863,https://doi.org/10.32942/osf.io/5z8xs,behavioral flexibility is manipulable and it improves flexibility and innovativeness in a new context,corina j logan,germany,2007,vertebrates,https://knb.ecoinformatics.org/view/doi:10.5063/f1rj4gx6,none,6,yes,https://doi.org/10.24072/pcjournal.284,pci ecology,17/8/2023,no,5,8,https://doi.org/10.5063/f1br8qnc,https://doi.org/10.5063/f1br8qnc,https://doi.org/10.24072/pcjournal.284,5/1/2022,8,589,preprint,0,0,0,0,0,1,research article,yes,yes,yes,yes,yes,
coralie williams,1116,wilco,verberk,3859,https://doi.org/10.32942/osf.io/3ju9v,"for the few, not the many: local economic conditions constrain the large-scale management of invasive mosquitoes",jacopo cerri,slovenia,2015,invertebrates,https://osf.io/fcmn8/,https://osf.io/fcmn8/,0,no,NA,NA,NA,NA,NA,2,NA,NA,NA,6/1/2022,4,NA,preprint,0,0,0,0,1,1,research article,yes,yes,not applicable,not applicable,yes,
ayumi mizuno,1117,wilco,verberk,3856,https://doi.org/10.32942/osf.io/szv35,"form, function, agency: sources of natural purpose in animal evolution",stuart a. newman,united states of america,1970,"plants, fungi, invertebrates, vertebrates, all multicellular life",NA,NA,0,no,http://dx.doi.org/10.7551/mitpress/14642.003.0014,book chapter,NA,no,10,2,NA,NA,NA,7/1/2022,1,359,preprint,1,0,1,0,1,1,book chapter,not applicable,not applicable,not applicable,not applicable,yes,
ayumi mizuno,1118,wilco,verberk,3857,https://doi.org/10.32942/osf.io/gdc5z,mussels repair shell damage despite limitations imposed by ocean acidification,matthew george,united states of america,2013,invertebrates,https://www.bco-dmo.org/project/2250,none,0,no,https://doi.org/10.3390/jmse10030359,journal of marine science and engineering,3/3/2022,no,7,1,https://www.bco-dmo.org/project/2250,none,https://doi.org/10.3390/jmse10030359,7/1/2022,4,55,preprint,0,0,0,0,1,0,research article,no,no,no,no,yes,
ayumi mizuno,1119,wilco,verberk,5311,https://doi.org/10.32942/x2359p,"descriptive inference using large, unrepresentative nonprobability samples: an introduction for ecologists",rob james boyd,united kingdom,2018,"plants, also in part a theoretical paper on statistical corrections for biodiversity estimates",https://github.com/robboyd/selectionbiaseffects,https://github.com/robboyd/selectionbiaseffects,2,no,https://doi.org/10.1002/ecy.4214,ecology,13/12/2023,no,2,2,NA,NA,NA,NA,NA,NA,preprint,1,0,0,0,0,0,research article,yes,yes,yes,yes,yes,
