"preprint_id","preprint_title","preprint_doi","publisher_doi","submitting_author","extractor_full_name","completed_yes_no_extractor","comment_by_extractor","checker_full_name","completed_yes_no_checker","comment_by_checker"
5202,"Evolution of chemodiversity - From verbal to quantitative models","https://doi.org/10.32942/X2DK53",NA,"Frans Matthias Thon","James Orr","Yes",NA,NA,NA,NA
5216,"Litter quality outweighs climate as a driver of decomposition across the tundra biome","https://doi.org/10.32942/X28W2T",NA,"Isla H. Myers-Smith","James Orr","Yes",NA,NA,NA,NA
5243,"Replicated radiations in the South American Marsh Pitcher Plants (Heliamphora) lead to convergent carnivorous trap morphologies","https://doi.org/10.32942/X25306",NA,"Sukuan Liu","James Orr","Yes",NA,NA,NA,NA
5245,"Geographic, seasonal and ontogenetic variations of δ15N and δ13C of Japanese sardine explained by baseline variations and diverse fish movements","https://doi.org/10.32942/X21C7C",NA,"Tatsuya Sakamoto","James Orr","Yes",NA,NA,NA,NA
5249,"Metabolic consequences of sex-reversal in two lizard species: a test of the like genotype and like phenotype hypotheses","https://doi.org/10.32942/X2WK5F","https://doi.org/10.1242/jeb.245657","Kristoffer H Wild","James Orr","Yes",NA,NA,NA,NA
5250,"Yield declines and producer responses to shifting climate and economic conditions in Mexican coffee production","https://doi.org/10.32942/X2RW25",NA,"Katherine Ennis","James Orr","Yes",NA,NA,NA,NA
5260,"Implementing a rapid geographic range expansion - the role of behavior changes","https://doi.org/10.32942/X2N30J","https://doi.org/10.24072/pcjournal.320","Corina J Logan","James Orr","Yes",NA,NA,NA,NA
5265,"Vicuña antipredator diel migration drives spatial nutrient subsidies in a high Andean ecosystem","https://doi.org/10.32942/X2HC7Q",NA,"Julia D. Monk","James Orr","Yes",NA,NA,NA,NA
5268,"Killer prey: Temperature reverses future bacterial predation","https://doi.org/10.32942/X2CP4F",NA,"Marie Vasse","James Orr","Yes",NA,NA,NA,NA
5269,"Disentangling the effects of male-male competition, reproductive investment and social dominance on telomere length","https://doi.org/10.32942/X27W2H",NA,"Lauren Harrison","James Orr","Yes",NA,NA,NA,NA
5274,"Phenological sensitivity of climate across taxa and local habitats in a high-Arctic arthropod community","https://doi.org/10.32942/X24590",NA,"Hannah Sørine Gerlich","James Orr","Yes",NA,NA,NA,NA
5278,"The role of basic sciences in addressing global challenges to sustainable development: experiences from CIFOR-ICRAF","https://doi.org/10.32942/X20C72",NA,"Eureka Emefa Ahadjie Adomako","James Orr","Yes",NA,NA,NA,NA
5282,"Navigating the science policy interface: A co-created mind-map for early career researchers","https://doi.org/10.32942/X2VP4S",NA,"Carla-Leanne Washbourne","James Orr","Yes",NA,NA,NA,NA
5285,"Forest management drives evolution of understorey herbs","https://doi.org/10.32942/X2QW2V","https://doi.org/10.1016/j.foreco.2023.121390","Charlotte Møller","James Orr","Yes",NA,NA,NA,NA
5295,"Interspecific behavioural interference and range dynamics: current insights and future directions","https://doi.org/10.32942/X2GC7D","https://doi.org/10.1111/brv.12993","Christophe Patterson","James Orr","Yes",NA,NA,NA,NA
5302,"Ecology and conservation of an endangered flying squirrel in plantations","https://doi.org/10.32942/X2M59B","https://doi.org/10.25225/jvb.23054","Kei K Suzuki","Daniel Noble","Yes","Note that title changes and DOI for published version not matched up. Added published DOI",NA,NA,NA
5304,"Repeated evolution of extreme locomotor performance independent of changes in extended phenotype use in spiders","https://doi.org/10.32942/X2BP44",NA,"Jonas Wolff","Daniel Noble","Yes",NA,NA,NA,NA
5306,"Evidence for ancestral olfactory sensitivity but not discrimination across two living elephant species","https://doi.org/10.32942/X26W26",NA,"Joshua M Plotnik","Daniel Noble","Yes","Says data and code in preprint but it's not really",NA,NA,NA
5311,"Descriptive inference using large, unrepresentative nonprobability samples: An introduction for ecologists","https://doi.org/10.32942/X2359P",NA,"Rob James Boyd","Wilco Verberk","Yes",NA,NA,NA,NA
5314,"Bioremediation by Chlorella vulgaris: Potentials for Treatment of Municipal, Agricultural, and Industrial Wastewater Sources","https://doi.org/10.32942/X2ZC7R",NA,"Lance Aldrin De Jesus Alberca","Wilco Verberk","Yes",NA,NA,NA,NA
5317,"Conservation macrogenetics","https://doi.org/10.32942/X2TP4G","https://doi.org/10.1016/j.tig.2023.08.002","Chloé Schmidt","Ying-Chi Chan","Yes",NA,NA,NA,NA
5299,"Acoustic evidence for seasonal resource-tracking migration by a top predator of the deep sea","https://doi.org/10.32942/X2K591",NA,"William K Oestreich","Ying-Chi Chan","Yes",NA,NA,NA,NA
5323,"Morphological and anatomical characterization of extrafloral nectaries of Opuntia streptacantha and Ferocactus recurvus (Cactaceae)","https://doi.org/10.32942/X2PW2J",NA,"Mario A. Sandoval Molina","Ying-Chi Chan","Yes",NA,NA,NA,NA
5332,"Building a Queer- and Trans-Inclusive Microbiology Conference","https://doi.org/10.32942/X2601V",NA,"JL Weissman","Ying-Chi Chan","Yes","published",NA,NA,NA
5344,"Population decline reduces cooperative breeding in a spatially heterogenous population of superb fairy-wrens","https://doi.org/10.32942/X2FG6R",NA,"Fiona Backhouse","Ying-Chi Chan","Yes",NA,NA,NA,NA
5346,"The Importance of Representative Sampling for Home Range Estimation in Field Primatology","https://doi.org/10.32942/X2XG63",NA,"Odd Thomas Jacobson","Ying-Chi Chan","Yes","published at https://doi.org/10.1007/s10764-023-00398-z",NA,NA,NA
5348,"Improving ecological connectivity assessments with transfer learning and function approximation","https://doi.org/10.32942/X2259C",NA,"Michael D Catchen","Wilco Verberk","Yes",NA,NA,NA,NA
5352,"Beyond Darwin: General Theory of Evolution of Everything -  From the origin of life to the market economy","https://doi.org/10.32942/X2SP45",NA,"Erhard Glötzl","Susan Everingham","Yes",NA,NA,NA,NA
5312,"Using Machine Learning to Link Climate, Phylogeny and Leaf Traits in Eucalypts Through a 50-fold Expansion of Current Leaf Trait Datasets","https://doi.org/10.32942/X2DG6F",NA,"Karina Guo","Gideon Deme","Yes","Not published",NA,NA,NA
5354,"Individualisation and Individualised Science: Integrating Disciplinary Perspectives","https://doi.org/10.32942/X2P016",NA,"Anton Killin","Gideon Deme","Yes",NA,NA,NA,NA
5356,"Resolving large-scale genome evolution in the high-throughput sequencing era: structural variants, genome rearrangement, and karyotype dynamics in animals","https://doi.org/10.32942/X2J59Q",NA,"Célian Diblasi","Gideon Deme","Yes",NA,NA,NA,NA
5364,"Uncovering the hidden niche: incorporating microclimate temperature into species distribution models","https://doi.org/10.32942/X21600","doi.org/10.1111/ele.14312","Stef Haesen","Gideon Deme","Yes","Title was changed in the published article",NA,NA,NA
5365,"Towards understanding the impact of mycorrhizal fungal environments on the functioning of terrestrial ecosystems.","https://doi.org/10.32942/X2501J",NA,"Olivier Nouwen","Gideon Deme","Yes",NA,NA,NA,NA
5368,"iNaturalist is an open science resource for ecological genomics by enabling rapid and tractable records of initial observations of sequenced specimens","https://doi.org/10.32942/X2RP57","https://doi.org/10.1098/rsbl.2023.0251","Jay Keche Goldberg","Gideon Deme","Yes","Not a data paper",NA,NA,NA
5372,"Social media records hold valuable information for conservation planning","https://doi.org/10.32942/X2WG6S","doi.org/10.1111/cobi.14161","Shawan Chowdhury","Gideon Deme","Yes","A slight title modification in the published article",NA,NA,NA
5373,"The “faulty male” hypothesis: implications for evolution and disease","https://doi.org/10.32942/X28P4H",NA,"Matthew Hahn","Gideon Deme","Yes",NA,NA,NA,NA
5374,"Biogeochemistry of soils, sediments, and surface waters across the upland to wetland gradient of coastal interfaces","https://doi.org/10.32942/X2H882",NA,"Allison Myers-Pigg","Gideon Deme","Yes",NA,NA,NA,NA
5393,"Implementing Code Review in the Scientific Workflow: Insights from Ecology and Evolutionary Biology","https://doi.org/10.32942/X2CG64","doi.org/10.1111/jeb.14230","Edward Richard Ivimey-Cook","Gideon Deme","Yes","Not a data paper",NA,NA,NA
5380,"Body condition and background noise alter female responses to uni- and multimodal signals emitted by a male mimicking robot frog","https://doi.org/10.32942/X27S3V",NA,"Vinicius Matheus Caldart","Gideon Deme","Yes",NA,NA,NA,NA
5397,"Spatially explicit Bayesian hierarchical models improve avian population status and trends","https://doi.org/10.32942/X2088D",NA,"Adam C Smith","Gideon Deme","Yes",NA,NA,NA,NA
5398,"Functional components of biodiversity mediate stability of grasslands under extreme drought","https://doi.org/10.32942/X24017",NA,"Manuele Bazzichetto","Gideon Deme","Yes",NA,NA,NA,NA
5403,"The power and pitfalls of amino acid carbon stable isotopes for tracing the use and fate of basal resources in food webs","https://doi.org/10.32942/X2VG6G",NA,"Matthew R. D. Cobain","Natalie E. van Dis","Yes",NA,NA,NA,NA
5406,"Apes and Agriculture","https://doi.org/10.32942/X2M01K",NA,"Erik Meijaard","Natalie E. van Dis","Yes",NA,NA,NA,NA
5407,"The great escape: patterns of enemy release are not explained by time, space, or climate","https://doi.org/10.32942/X2QS36","https://doi.org/10.1098/rspb.2023.1022","Zoe Xirocostas","Natalie E. van Dis","Yes",NA,NA,NA,NA
5414,"Content analysis of nature documentaries in China: challenges and opportunities to raise public conservation awareness","https://doi.org/10.32942/X26S3J",NA,"Haonan Wei","Elina Takola","Yes",NA,NA,NA,NA
5426,"A Perspective on Conservation and Development","https://doi.org/10.32942/X2G88R",NA,"Ranjini Murali","Elina Takola","Yes",NA,NA,NA,NA
5428,"Combining the resurrection approach with transplant experiments to investigate adaptation of plant populations to environmental change","https://doi.org/10.32942/X2BG6T",NA,"Pascal Karitter","Elina Takola","Yes","It seems there are two articles in EcoEvoRxiv with this title and abstract (but different authors).",NA,NA,NA
5432,"Light wavelength and pulsing frequency affect avoidance responses of Canada geese","https://doi.org/10.32942/X23029",NA,"RYAN B LUNN","Elina Takola","Yes",NA,NA,NA,NA
5433,"Assessing giant sequoia mortality and regeneration following high severity wildfire","https://doi.org/10.32942/X2Z883",NA,"David Soderberg","Elina Takola","Yes",NA,NA,NA,NA
5436,"Breaking the Ice: A Review of Phages in Polar Ecosystems","https://doi.org/10.32942/X2TG7J",NA,"Janina Rahlff","Elina Takola","Yes","Author data for Mara Elena Heinrichs",NA,NA,NA
5439,"Context matters when rewilding for climate change","https://doi.org/10.32942/X2PS3W",NA,"Mary Burak","Elina Takola","Yes",NA,NA,NA,NA
5442,"Trophic interaction models predict interactions across space, not food webs","https://doi.org/10.32942/X29K55",NA,"Dominique Caron","Elina Takola","Yes",NA,NA,NA,NA
5443,"The trade-off between vocal learning and dexterity: a balancing act","https://doi.org/10.32942/X2F88F",NA,"Pedro Tiago Martins","Elina Takola","Yes",NA,NA,NA,NA
5444,"Predation and biophysical context control long-term carcass nutrient inputs in an Andean ecosystem","https://doi.org/10.32942/X2K30X",NA,"Julia D. Monk","Elina Takola","Yes",NA,NA,NA,NA
5449,"Welcoming more participation in open data science for the oceans","https://doi.org/10.32942/X22308","https://doi.org/10.1146/annurev-marine-041723-094741","Alexa Fredston","Natalie E. van Dis","Yes",NA,NA,NA,NA
5450,"Predicting Bird Diversity with Lidar-derived Vegetation Structure in an African Savanna","https://doi.org/10.32942/X25S37",NA,"Andrew Davies","Elina Takola","Yes",NA,NA,NA,NA
5457,"Post-fire reference densities for giant sequoia seedlings","https://doi.org/10.32942/X2X88S",NA,"Nathan Stephenson","Elina Takola","Yes",NA,NA,NA,NA
5463,"A More Intimate Ecology: Reframing the Relationship between the Researcher and the Research(ed)","https://doi.org/10.32942/X2SK5H",NA,"Cesar Omar Estien","Elina Takola","Yes",NA,NA,NA,NA
5475,"Academic publishing requires linguistically inclusive policies","https://doi.org/10.32942/X2NS3K",NA,"Henry Arenas-Castro","Elina Takola","Yes",NA,NA,NA,NA
5478,"Anticoagulant rodenticides are climbing the food chain to the top: a first proof of widespread positivity in grey wolves (Canis lupus)","https://doi.org/10.32942/X2J30M",NA,"Jacopo Cerri","Elina Takola","Yes",NA,NA,NA,NA
5427,"Plio-Pleistocene African megaherbivore losses associated with community biomass restructuring","https://doi.org/10.32942/X24S49","https://doi.org/10.1126/science.add8366","Juan L. Cantalapiedra","Daniel Noble","Yes",NA,NA,NA,NA
5497,"Advances in biologging can identify nuanced energetic costs and gains in predators","https://doi.org/10.32942/X2D884",NA,"Holly M English","Elina Takola","Yes",NA,NA,NA,NA
5501,"Language Inclusion in Ecological Systematic Reviews and Maps: Barriers and Perspectives","https://doi.org/10.32942/X28K5V",NA,"Kelsey Hannah","Elina Takola","Yes",NA,NA,NA,NA
5464,"Essential Biodiversity Variables and Essential Ecosystem Services Variables for the Implementation of Biodiversity Conservation and Sustainable Development Goals","https://doi.org/10.32942/X2130Z",NA,"HyeJin Kim","Elina Takola","Yes",NA,NA,NA,NA
5519,"Links between an insectivorous bird and moths disentangled through national scale monitoring data","https://doi.org/10.32942/X2W89V",NA,"Luke Christopher Evans","Elina Takola","Yes",NA,NA,NA,NA
5517,"Griffon Vultures restrict movements around roosts and supplementary feeding stations, even when carrion is available on the field: a call for wind energy zonation to avoid ecological traps on Mediterranean islands","https://doi.org/10.32942/X2CC8V",NA,"Jacopo Cerri","Elina Takola","Yes",NA,NA,NA,NA
5541,"Salinity controls rocky intertidal community structure via suppression of herbivory","https://doi.org/10.32942/X2RK56",NA,"Sandra Emry","Elina Takola","Yes",NA,NA,NA,NA
5552,"Community-based conservation and restoration in coastal wetlands: A review","https://doi.org/10.32942/X27K5J",NA,"Alex C Moore","Elina Takola","Yes",NA,NA,NA,NA
5554,"Hypotheses on the extended phenotype of the mitochondrion: sex, mortality, and aging","https://doi.org/10.32942/X2H309",NA,"Gordon Irlam","Elina Takola","Yes",NA,NA,NA,NA
5557,"Plant diversity dynamics over space and time in a warming Arctic","https://doi.org/10.32942/X2MS4N",NA,"Mariana García Criado","Elina Takola","Yes",NA,NA,NA,NA
5562,"Heterogeneous dispersal networks to improve biodiversity science","https://doi.org/10.32942/X2030N",NA,"Paul Savary","Elvira D'Bastiani","Yes","no",NA,NA,NA
5568,"Landscape changes in the “valli da pesca” of the Venice lagoon and possible effects on the Ecosystem Services supply","https://doi.org/10.32942/X23W3N",NA,"Alice Stocco","Rafaela Almeida","Yes",NA,NA,NA,NA
5555,"Too simple, too complex, or just right? Advantages, challenges and resolutions for indicators of genetic diversity","https://doi.org/10.32942/X2QK5W",NA,"Sean Hoban","Rafaela Almeida","Yes",NA,NA,NA,NA
5577,"Designing a collective prototype of future (sub)tropical science","https://doi.org/10.32942/X2VC86",NA,"Gracielle Higino","Rafaela Almeida","Yes",NA,NA,NA,NA
5586,"Seascape genomics: assisting marine biodiversity management by combining genetic knowledge with environmental and ecological information","https://doi.org/10.32942/X2KW30",NA,"Filip A.M. Volckaert","Rafaela Almeida","Yes",NA,NA,NA,NA
5595,"Adaptive parsimony as an evolutionary solution to the equilibrium selection problem","https://doi.org/10.32942/X26K6M",NA,"Jean-Baptiste André","Rafaela Almeida","Yes",NA,NA,NA,NA
5593,"Camtrap DP: An open standard for the FAIR exchange and archiving of camera trap data","https://doi.org/10.32942/X2BC8J",NA,"Peter Desmet","Rafaela Almeida","Yes",NA,NA,NA,NA
5599,"Shall we all adopt, with no worries, the ‘within a configuration’ approach in geometric morphometrics? A comment on claims that the effect of the superimposition and sliding on shape data is “not an obstacle to analyses of integration and modularity”","https://doi.org/10.32942/X22W2Z",NA,"andrea cardini","Rafaela Almeida","Yes",NA,NA,NA,NA
